gene	tpm1	tpm2	status_any	n_isoforms	diffisouse	status_overall	logFC_overall	dtu	dte	dge	logFC_overall_cat	avetpm	avetpm_cat
ENSG00000232085	0.118321	0.118321	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.118321	[   0.000,   0.362)
ENSG00000232093	0.560743	0.296466	1	1	0	1	0.919473045864894	0	0	1	[ 0.56, 1.54)	0.4286045	[   0.362,   2.628)
ENSG00000232096	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232113	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232134	0.335076	0.335076	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.335076	[   0.000,   0.362)
ENSG00000232148	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232151	0.5486337	0.5486337	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.5486337	[   0.362,   2.628)
ENSG00000232154	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232166	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232175	0.0424366	0.0424366	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0424366	[   0.000,   0.362)
ENSG00000232184	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232185	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232192	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232194	0.28397	1.04296	1	1	0	1	1.87687339869843	0	0	1	[ 1.54, 2.62)	0.663465	[   0.362,   2.628)
ENSG00000232198	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232208	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232215	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232222	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232223	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232236	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232237	0.115277	0.115277	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.115277	[   0.000,   0.362)
ENSG00000232240	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232261	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232273	0.0700983	0.0700983	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0700983	[   0.000,   0.362)
ENSG00000232296	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232298	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232335	0.0688324	0.0688324	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0688324	[   0.000,   0.362)
ENSG00000232341	0.0238653	0.0238653	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0238653	[   0.000,   0.362)
ENSG00000232347	1.30522	0.190954	1	1	0	1	2.77299595307723	0	0	1	[ 2.62,13.22]	0.748087	[   0.362,   2.628)
ENSG00000232366	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232369	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232372	0.401185	0.401185	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.401185	[   0.362,   2.628)
ENSG00000232393	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232423	0	0	0	6	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232450	0.134916	0.828383	1	1	0	1	2.61823649603821	0	0	1	[ 2.62,13.22]	0.4816495	[   0.362,   2.628)
ENSG00000232456	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232463	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232467	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232480	0.197469	0.197469	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.197469	[   0.000,   0.362)
ENSG00000232482	0.192808	0.192808	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.192808	[   0.000,   0.362)
ENSG00000232498	0.107787	0.107787	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.107787	[   0.000,   0.362)
ENSG00000232499	0.167578	0.167578	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.167578	[   0.000,   0.362)
ENSG00000232514	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232519	0.268374	0.268374	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.268374	[   0.000,   0.362)
ENSG00000232536	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232551	0.0191701	0.0191701	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0191701	[   0.000,   0.362)
ENSG00000232571	0.0451072	0.0451072	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0451072	[   0.000,   0.362)
ENSG00000232586	0.213144	0.213144	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.213144	[   0.000,   0.362)
ENSG00000232621	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232622	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232626	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232637	3.73776	3.73776	1	4	1	0	0	1	0	0	[ 0.00, 0.56)	3.73776	[   2.628,  17.148)
ENSG00000232663	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232671	0.863007	0.863007	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.863007	[   0.362,   2.628)
ENSG00000232672	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232676	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232678	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232694	0.346748	0.346748	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.346748	[   0.000,   0.362)
ENSG00000232714	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232721	0.0903093	0.0903093	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0903093	[   0.000,   0.362)
ENSG00000232745	0.184147	0.184147	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.184147	[   0.000,   0.362)
ENSG00000232750	0.134875	0.134875	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.134875	[   0.000,   0.362)
ENSG00000232751	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232752	0.163388	0.163388	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.163388	[   0.000,   0.362)
ENSG00000232762	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232768	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232780	0.0565069	0.0565069	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0565069	[   0.000,   0.362)
ENSG00000232791	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232792	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232793	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232809	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232811	0.330278	1.529365	1	1	0	1	2.21117998381801	0	0	1	[ 1.54, 2.62)	0.9298215	[   0.362,   2.628)
ENSG00000232824	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232825	0.0112976	0.0112976	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0112976	[   0.000,   0.362)
ENSG00000232846	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232848	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232857	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232860	0.2977739	0.860974	1	3	0	1	1.53175236458932	0	0	1	[ 0.56, 1.54)	0.57937395	[   0.362,   2.628)
ENSG00000232862	0.0768183	0.0768183	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.0768183	[   0.000,   0.362)
ENSG00000232864	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232878	0.214564	2.87923	1	1	0	1	3.74620309644827	0	0	1	[ 2.62,13.22]	1.546897	[   0.362,   2.628)
ENSG00000232879	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232882	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232883	0.0344137	0.0344137	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0344137	[   0.000,   0.362)
ENSG00000232892	0.0108934	0.0108934	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0108934	[   0.000,   0.362)
ENSG00000232908	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232912	0.629479	0.629479	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.629479	[   0.362,   2.628)
ENSG00000232917	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232918	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232937	0.0267837	0.0267837	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0267837	[   0.000,   0.362)
ENSG00000232952	0.0169335	0.0169335	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0169335	[   0.000,   0.362)
ENSG00000232959	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232971	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232989	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232993	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000232995	3.0703351	3.0703351	0	13	0	0	0	0	0	0	[ 0.00, 0.56)	3.0703351	[   2.628,  17.148)
ENSG00000233003	0.215204	0.215204	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.215204	[   0.000,   0.362)
ENSG00000233008	0.3015249	0.3015249	0	5	0	0	0	0	0	0	[ 0.00, 0.56)	0.3015249	[   0.000,   0.362)
ENSG00000233012	0.0216393	0.0216393	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.0216393	[   0.000,   0.362)
ENSG00000233018	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233020	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233030	0.0736217	0.0736217	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0736217	[   0.000,   0.362)
ENSG00000233040	0.0488495	0.0488495	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0488495	[   0.000,   0.362)
ENSG00000233057	0.0441282	0.0441282	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0441282	[   0.000,   0.362)
ENSG00000233059	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233069	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233072	0.112639	0.560743	1	1	0	1	2.31563327461714	0	0	1	[ 1.54, 2.62)	0.336691	[   0.000,   0.362)
ENSG00000233078	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233084	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233099	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233114	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233118	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233125	0.0381932	0.0381932	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.0381932	[   0.000,   0.362)
ENSG00000233129	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233184	3.704643	3.704643	1	7	1	0	0	1	0	0	[ 0.00, 0.56)	3.704643	[   2.628,  17.148)
ENSG00000233196	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233203	0.716938	0.716938	1	4	1	0	0	1	0	0	[ 0.00, 0.56)	0.716938	[   0.362,   2.628)
ENSG00000233216	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233217	0.524572	0.524572	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.524572	[   0.362,   2.628)
ENSG00000233218	0.877	0.408084	1	1	0	1	1.1037106955956	0	0	1	[ 0.56, 1.54)	0.642542	[   0.362,   2.628)
ENSG00000233222	0.159005	0.159005	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.159005	[   0.000,   0.362)
ENSG00000233228	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233235	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233246	0.157202	0.157202	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.157202	[   0.000,   0.362)
ENSG00000233268	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233271	0.116148	0.116148	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.116148	[   0.000,   0.362)
ENSG00000233328	0.233315	0.233315	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.233315	[   0.000,   0.362)
ENSG00000233332	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233333	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233337	0.715517	0.715517	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.715517	[   0.362,   2.628)
ENSG00000233355	3.775248	49.484871	1	6	0	1	3.71234419291528	0	0	1	[ 2.62,13.22]	26.6300595	[  17.148,3265.406]
ENSG00000233384	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233394	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233401	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233406	0.232806	0.232806	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.232806	[   0.000,   0.362)
ENSG00000233407	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233419	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233421	0.521653	0.521653	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.521653	[   0.362,   2.628)
ENSG00000233427	0.0578924	0.0578924	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0578924	[   0.000,   0.362)
ENSG00000233431	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233432	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233449	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233455	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233461	11.68804	19.88047	1	5	1	1	0.766318843878075	0	1	0	[ 0.56, 1.54)	15.784255	[   2.628,  17.148)
ENSG00000233473	0.052358	0.052358	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.052358	[   0.000,   0.362)
ENSG00000233478	0.0131007	0.0131007	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0131007	[   0.000,   0.362)
ENSG00000233482	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233485	0.0364135	0.0364135	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0364135	[   0.000,   0.362)
ENSG00000233501	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233514	0.252033	2.3571	1	1	0	1	3.225328415424	0	0	1	[ 2.62,13.22]	1.3045665	[   0.362,   2.628)
ENSG00000233519	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233537	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233542	0.0694394	0.0694394	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0694394	[   0.000,   0.362)
ENSG00000233557	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233562	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233583	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233586	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233589	0.0692347	0.0692347	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0692347	[   0.000,   0.362)
ENSG00000233593	0.825027	0.825027	1	3	1	0	0	1	0	0	[ 0.00, 0.56)	0.825027	[   0.362,   2.628)
ENSG00000233595	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233615	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233620	0	0	0	4	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233621	2.38138	2.38138	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	2.38138	[   0.362,   2.628)
ENSG00000233623	0.0506929	0.0506929	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0506929	[   0.000,   0.362)
ENSG00000233626	0.112195	0.112195	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.112195	[   0.000,   0.362)
ENSG00000233647	0.0844649	0.0844649	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0844649	[   0.000,   0.362)
ENSG00000233653	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233664	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233674	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233691	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233693	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233706	0.129251	0.129251	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.129251	[   0.000,   0.362)
ENSG00000233708	0.0447518	0.0447518	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0447518	[   0.000,   0.362)
ENSG00000233712	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233715	0.151914	0.151914	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.151914	[   0.000,   0.362)
ENSG00000233717	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233728	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233735	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233750	0.964352	0.964352	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.964352	[   0.362,   2.628)
ENSG00000233771	0.582088	0.582088	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.582088	[   0.362,   2.628)
ENSG00000233791	0.2789569236	0.2789569236	0	3	0	0	0	0	0	0	[ 0.00, 0.56)	0.2789569236	[   0.000,   0.362)
ENSG00000233792	0.108925	0.108925	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.108925	[   0.000,   0.362)
ENSG00000233819	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233827	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233839	0.204358	0.204358	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.204358	[   0.000,   0.362)
ENSG00000233875	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233877	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233894	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233910	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233920	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233929	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233940	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233946	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233954	0.486932	0.486932	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.486932	[   0.362,   2.628)
ENSG00000233983	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000233994	0.195105	0.195105	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.195105	[   0.000,   0.362)
ENSG00000234004	0.13708	0.13708	1	2	1	0	0	1	0	0	[ 0.00, 0.56)	0.13708	[   0.000,   0.362)
ENSG00000234020	0.0274395	0.0274395	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0274395	[   0.000,   0.362)
ENSG00000234041	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234064	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234070	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234080	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234086	1.04885	1.04885	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	1.04885	[   0.362,   2.628)
ENSG00000234088	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234093	0.225326	0.225326	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0.225326	[   0.000,   0.362)
ENSG00000234099	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234108	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234112	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234132	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234144	0.287178	0.874826	1	1	0	1	1.60705086612556	0	0	1	[ 1.54, 2.62)	0.581002	[   0.362,   2.628)
ENSG00000234166	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234202	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234204	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234211	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234219	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234222	0.5555641	0.5555641	0	18	0	0	0	0	0	0	[ 0.00, 0.56)	0.5555641	[   0.362,   2.628)
ENSG00000234226	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234237	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234247	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234257	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234262	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234264	0.0245998	0.0245998	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0245998	[   0.000,   0.362)
ENSG00000234277	0	0	0	2	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234283	0.0492532	0.0492532	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0492532	[   0.000,   0.362)
ENSG00000234315	0.352021	1.722865	1	1	0	1	2.29107625822526	0	0	1	[ 1.54, 2.62)	1.037443	[   0.362,   2.628)
ENSG00000234329	0.674759	0.674759	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.674759	[   0.362,   2.628)
ENSG00000234332	0.205566	0.205566	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.205566	[   0.000,   0.362)
ENSG00000234333	0	0	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0	[   0.000,   0.362)
ENSG00000234367	0.0565395	0.0565395	0	1	0	0	0	0	0	0	[ 0.00, 0.56)	0.0565395	[   0.000,   0.362)
